date,station,temp_mean_c,temp_min_c,temp_max_c,dewpoint_mean_c,relative_humidity_mean,wind_speed_mean_mps,precipitation_mm,latitude,longitude,elevation_m,source_type
2020-01-13,IOW,-0.7737268518518521,-2.7777777777777777,0.5555555555555556,-3.388310185185185,82.49791666666667,3.6803719878739316,0.254,41.6394,-91.5445,204.0,public observation
2020-01-14,IOW,1.238425925925926,-1.1111111111111112,2.2222222222222223,-1.1111111111111112,84.485,4.4813081790598295,0.0,41.6394,-91.5445,204.0,public observation
2020-01-15,IOW,-1.5601851851851853,-3.888888888888889,0.7037037037037032,-3.793402777777778,84.76822916666667,3.6880813850427354,1.5239999999999998,41.6394,-91.5445,204.0,public observation
2020-01-16,IOW,-12.425925925925926,-16.11111111111111,-5.611111111111112,-17.81365740740741,64.22083333333333,6.048721371794872,0.0,41.6394,-91.5445,204.0,public observation
2020-01-17,IOW,-7.922453703703703,-12.222222222222221,-3.0777777777777775,-11.989891975308643,72.68941666666667,3.9643508815202364,3.81,41.6394,-91.5445,204.0,public observation
2020-01-18,IOW,-3.8325424382716053,-13.583333333333334,1.6666666666666667,-6.784625771604939,80.04438888888889,7.626958413335847,6.35,41.6394,-91.5445,204.0,public observation
2020-01-19,IOW,-15.355324074074074,-17.77777777777778,-12.222222222222221,-20.49537037037037,64.73305555555555,7.411746717094018,0.0,41.6394,-91.5445,204.0,public observation
2020-01-20,IOW,-11.363425925925926,-12.777777777777779,-7.777777777777778,-15.442129629629628,71.81375,2.950279807692308,0.0,41.6394,-91.5445,204.0,public observation
2020-01-21,IOW,-13.181327160493828,-18.27777777777778,-6.722222222222223,-15.932870370370372,79.9317361111111,1.9833025363247865,0.0,41.6394,-91.5445,204.0,public observation
2020-01-22,IOW,-2.7165123456790123,-7.222222222222222,0.0,-6.60679012345679,74.74413888888888,4.295901608169935,0.254,41.6394,-91.5445,204.0,public observation
2020-01-23,IOW,0.4080246913580243,-0.6111111111111138,1.6666666666666667,-1.5221836419753094,86.79950694444445,2.973230412006662,1.524,41.6394,-91.5445,204.0,public observation
2020-01-24,IOW,1.4915123456790125,1.0740740740740722,2.2222222222222223,-0.4891975308641984,86.58819444444445,3.7248578104166667,4.318,41.6394,-91.5445,204.0,public observation
2020-01-25,IOW,0.8016975308641975,-0.6111111111111119,2.7777777777777777,-2.0507246376811596,81.66579710144927,5.767912836752138,0.0,41.6394,-91.5445,204.0,public observation
2020-01-26,IOW,-1.9467592592592593,-5.0,0.0,-5.054398148148148,79.375625,3.457892820512821,0.0,41.6394,-91.5445,204.0,public observation
2020-01-27,IOW,-0.7584876543209881,-2.2222222222222223,0.0,-2.9510030864197527,85.28625000000001,2.4286053647970083,0.0,41.6394,-91.5445,204.0,public observation
2020-01-28,IOW,-3.637278582930757,-4.388888888888888,-1.1111111111111112,-6.332125603864734,81.66057971014493,3.0832563581196584,0.0,41.6394,-91.5445,204.0,public observation
2020-01-29,IOW,-4.484953703703704,-5.611111111111112,-2.7777777777777777,-7.045949074074074,82.35932638888889,1.026728423018648,0.0,41.6394,-91.5445,204.0,public observation
2020-01-30,IOW,-2.6172839506172836,-3.277777777777777,-1.1111111111111112,-5.558063271604937,80.2775,0.9088810459207459,0.0,41.6394,-91.5445,204.0,public observation
2020-01-31,IOW,-0.7140432098765436,-2.7777777777777777,2.2222222222222223,-3.4298611111111117,81.85183333333333,1.7838229887286328,0.0,41.6394,-91.5445,204.0,public observation
2020-02-01,IOW,1.9661835748792271,1.1111111111111112,3.3333333333333335,-0.6560386473429957,82.97960869565217,3.4083720893162393,1.016,41.6394,-91.5445,204.0,public observation
2020-02-02,IOW,5.845410628019324,2.7777777777777777,12.222222222222221,-0.8019323671497588,63.57478260869566,3.9556126794871798,0.0,41.6394,-91.5445,204.0,public observation
2020-02-03,IOW,2.1574074074074074,-1.722222222222223,5.777777777777777,-1.5497685185185188,77.056875,3.735018903846154,0.0,41.6394,-91.5445,204.0,public observation
2020-02-04,IOW,1.287037037037037,-1.1111111111111112,4.444444444444445,-7.777777777777778,51.346666666666664,6.727344615384616,0.0,41.6394,-91.5445,204.0,public observation
2020-02-05,IOW,-2.613425925925926,-4.388888888888888,-1.1111111111111112,-11.127314814814815,52.2225,4.4090488974358975,0.0,41.6394,-91.5445,204.0,public observation
2020-02-06,IOW,-2.3587962962962963,-8.277777777777779,1.6666666666666667,-10.798611111111112,54.08041666666667,2.392494371794872,0.0,41.6394,-91.5445,204.0,public observation
2020-02-07,IOW,-3.3618055555555557,-7.222222222222222,1.1111111111111112,-8.607407407407408,67.92675,0.942116796474359,0.0,41.6394,-91.5445,204.0,public observation
2020-02-08,IOW,-3.748842592592593,-7.222222222222222,-0.6111111111111119,-7.831597222222221,73.72177083333334,3.048810908974359,0.0,41.6394,-91.5445,204.0,public observation
2020-02-09,IOW,-0.17592592592592593,-6.111111111111111,3.888888888888889,-3.489197530864198,78.52763888888889,3.3091029273504273,2.286,41.6394,-91.5445,204.0,public observation
2020-02-10,IOW,-2.6041666666666665,-5.611111111111112,1.1111111111111112,-6.512731481481482,74.73722222222223,3.160220598154623,0.0,41.6394,-91.5445,204.0,public observation
2020-02-11,IOW,-1.6203703703703702,-3.888888888888889,1.6666666666666667,-6.452546296296297,70.68645833333333,2.807064628205128,0.0,41.6394,-91.5445,204.0,public observation
2020-02-12,IOW,-1.6365740740740742,-5.611111111111112,2.7777777777777777,-5.501157407407408,75.32616666666667,1.9191979477124184,1.016,41.6394,-91.5445,204.0,public observation
2020-02-13,IOW,-10.794201940035274,-17.22222222222222,1.1111111111111112,-15.029596560846562,71.10093253968255,6.917261687257187,0.762,41.6394,-91.5445,204.0,public observation
2020-02-14,IOW,-16.63425925925926,-21.11111111111111,-10.0,-23.125,57.875,3.2597941923076923,0.0,41.6394,-91.5445,204.0,public observation
2020-02-15,IOW,-3.5694444444444446,-12.222222222222221,5.0,-9.726851851851853,62.43875,5.534159596153846,0.0,41.6394,-91.5445,204.0,public observation
2020-02-16,IOW,-0.7523148148148149,-6.111111111111111,6.666666666666667,-3.9953703703703702,79.353125,1.5192272521367522,0.0,41.6394,-91.5445,204.0,public observation
2020-02-17,IOW,2.1296296296296298,0.5555555555555556,4.166666666666667,-0.9409722222222222,80.2334375,2.654600135042735,2.032,41.6394,-91.5445,204.0,public observation
2020-02-18,IOW,0.25887345679012347,-3.277777777777777,2.7777777777777777,-4.183256172839506,73.05576388888889,6.185007417735043,0.0,41.6394,-91.5445,204.0,public observation
2020-02-19,IOW,-5.701388888888889,-8.88888888888889,-2.2222222222222223,-12.202932098765432,60.64548611111112,3.6649224112665113,0.0,41.6394,-91.5445,204.0,public observation
2020-02-20,IOW,-9.111111111111112,-14.444444444444445,-5.0,-18.07638888888889,49.12958333333333,3.714791829739705,0.0,41.6394,-91.5445,204.0,public observation
2020-02-21,IOW,-5.097222222222222,-11.11111111111111,5.555555555555555,-12.798611111111112,57.91166666666667,2.966297294871795,0.0,41.6394,-91.5445,204.0,public observation
2020-02-22,IOW,3.159722222222222,-1.722222222222223,12.222222222222221,-6.145833333333333,51.62916666666666,3.7610473205128208,0.0,41.6394,-91.5445,204.0,public observation
2020-02-23,IOW,5.736111111111111,-1.722222222222223,14.444444444444445,-1.4930555555555556,62.15875,2.306753705128205,0.0,41.6394,-91.5445,204.0,public observation
2020-02-24,IOW,4.606481481481482,1.6666666666666667,9.444444444444445,-2.381944444444444,60.84708333333333,4.270894501554002,0.0,41.6394,-91.5445,204.0,public observation
2020-02-25,IOW,3.0092592592592595,1.6666666666666667,5.0,-4.143518518518518,59.56125,6.30111457051282,0.0,41.6394,-91.5445,204.0,public observation
2020-02-26,IOW,0.986111111111111,-0.6111111111111119,2.7777777777777777,-7.587962962962963,53.05416666666667,6.109022500000001,0.0,41.6394,-91.5445,204.0,public observation
2020-02-27,IOW,-1.611111111111111,-5.611111111111112,2.2222222222222223,-8.100694444444445,62.316875,2.898113228875291,0.0,41.6394,-91.5445,204.0,public observation
2020-02-28,IOW,-2.093287037037037,-3.888888888888889,0.0,-7.303240740740741,68.05545833333333,2.9709847653846153,0.254,41.6394,-91.5445,204.0,public observation
2020-02-29,IOW,-2.511574074074074,-9.38888888888889,7.777777777777778,-9.171296296296296,62.22875,2.7911060288461536,0.0,41.6394,-91.5445,204.0,public observation
2020-03-01,IOW,7.592592592592593,0.5555555555555556,17.22222222222222,-0.5023148148148147,58.8475,3.9318416292735043,0.0,41.6394,-91.5445,204.0,public observation
2020-03-02,IOW,3.3564814814814814,0.0,11.666666666666666,-2.0578703703703702,68.04833333333333,4.035657287878788,0.0,41.6394,-91.5445,204.0,public observation
2020-03-03,IOW,4.099537037037037,-1.722222222222223,11.666666666666666,-2.7939814814814814,64.22145833333333,4.306654755128205,0.0,41.6394,-91.5445,204.0,public observation
2020-03-04,IOW,5.543981481481481,0.5555555555555556,11.11111111111111,-3.034722222222222,56.95770833333333,3.158610640831391,0.0,41.6394,-91.5445,204.0,public observation
2020-03-05,IOW,5.763888888888889,1.1111111111111112,11.11111111111111,-2.5949074074074074,55.81333333333333,5.841247802564102,0.0,41.6394,-91.5445,204.0,public observation
2020-03-06,IOW,4.0717592592592595,-0.6111111111111119,8.88888888888889,-6.215277777777778,49.9375,6.158900483974359,0.0,41.6394,-91.5445,204.0,public observation
2020-03-07,IOW,5.106481481481482,-2.2222222222222223,16.666666666666668,-6.407407407407407,47.45458333333334,3.9946906371794877,0.0,41.6394,-91.5445,204.0,public observation
2020-03-08,IOW,12.847222222222221,6.666666666666667,22.77777777777778,-2.449074074074074,36.74583333333333,6.31842758974359,0.0,41.6394,-91.5445,204.0,public observation
2020-03-09,IOW,11.475694444444445,7.592592592592587,17.22222222222222,5.128747795414462,71.61956349206349,3.9582989455662396,28.448,41.6394,-91.5445,204.0,public observation
2020-03-10,IOW,4.98070987654321,0.5555555555555556,10.555555555555555,0.6003086419753085,74.36861111111112,3.9678791909479414,0.254,41.6394,-91.5445,204.0,public observation
2020-03-11,IOW,7.301697530864197,5.277777777777778,10.555555555555555,3.3055555555555554,76.1504861111111,2.7629183920940172,0.0,41.6394,-91.5445,204.0,public observation
2020-03-12,IOW,8.26195987654321,3.888888888888889,18.333333333333332,4.849537037037037,80.4271875,4.60664001969697,0.0,41.6394,-91.5445,204.0,public observation
2020-03-13,IOW,5.347222222222222,-1.1111111111111112,10.0,-4.652777777777778,51.197916666666664,6.2409312179487175,0.0,41.6394,-91.5445,204.0,public observation
2020-03-14,IOW,3.1712962962962963,0.5555555555555556,7.222222222222222,-3.7845679012345683,62.10066666666666,4.3888435047542735,1.524,41.6394,-91.5445,204.0,public observation
2020-03-15,IOW,1.108796296296296,-1.722222222222223,3.888888888888889,-3.766203703703703,70.35895833333333,3.5508178012820513,0.0,41.6394,-91.5445,204.0,public observation
2020-03-16,IOW,3.5100308641975313,1.6666666666666667,7.222222222222222,-1.414351851851852,70.44958333333334,2.135272371794872,0.0,41.6394,-91.5445,204.0,public observation
2020-03-17,IOW,5.159722222222222,-0.6111111111111119,9.444444444444445,-2.4120370370370368,59.49,2.6067910764957265,0.0,41.6394,-91.5445,204.0,public observation
2020-03-18,IOW,6.979166666666667,5.0,9.444444444444445,2.738425925925926,75.33083333333333,2.9578838313519817,13.461999999999998,41.6394,-91.5445,204.0,public observation
2020-03-19,IOW,9.640432098765432,7.777777777777778,14.86111111111111,8.515817901234568,93.0598611111111,3.5690583036858974,4.572,41.6394,-91.5445,204.0,public observation
2020-03-20,IOW,4.505529835390946,1.0555555555555547,13.333333333333334,0.39519032921810676,75.5641550925926,6.4201495418614885,29.718,41.6394,-91.5445,204.0,public observation
2020-03-21,IOW,1.9212962962962965,0.0,4.444444444444445,-5.604166666666667,57.6775,3.433036806818182,0.0,41.6394,-91.5445,204.0,public observation
2020-03-22,IOW,0.5262345679012342,-0.6111111111111119,2.7777777777777777,-3.9438271604938273,72.32727777777778,4.4507856402243595,1.524,41.6394,-91.5445,204.0,public observation
